id,informacoes_das_colunas,categoria,explicacao,rouge,iteracao,technique_used
0ecfa0ac-e0b3-4ff0-86b2-93897c54c293,NVT Name: Oracle MySQL Server <= 5.6.48 Security Update (cpujul2020) - Linux / Summary: Oracle MySQL Server is prone to multiple vulnerabilities. / Vulnerability Insight: [ausente] / Impact: [ausente],Unknown,"The provided vulnerability information lacks specific details such as the exact nature of the vulnerability, its impact on confidentiality, integrity, and availability, the attack vector, complexity, and privileges required. Without this information, it is challenging to accurately classify the severity level according to the CVSSv3 taxonomy.",1.0,1,progressive_hint
8d56dd8d-8c79-43b2-bdf5-07ff9fb8d887,"NVT Name: PHP < 5.4.32, 5.5.x < 5.5.16 DoS Vulnerability / Summary: PHP is prone to a denial of service (DoS) vulnerability. / Vulnerability Insight: A NULL pointer dereference error exists in the
  'gdImageCreateFromXpm' function within LibGD. / Impact: Successful exploitation will allow remote attackers to conduct
  denial of service attacks.",High,"The vulnerability allows remote attackers to conduct denial of service attacks, impacting availability. It affects multiple versions of PHP and requires no authentication for exploitation, aligning with the characteristics of a High severity vulnerability.",1.0,1,progressive_hint
77e008b6-f540-471e-bd28-027f10049a2b,"NVT Name: Apache HTTP Server mod_auth_digest DoS Vulnerability - Linux / Summary: Apache HTTP Server is prone to a denial of service (DoS) vulnerability. / Vulnerability Insight: The flaw exists due to insufficient handling
  of malicious input to 'mod_auth_digest'. / Impact: Successful exploitation will allow remote
  attackers to cause a denial-of-service condition.",High,"The vulnerability allows remote attackers to cause a denial-of-service condition, which impacts availability. It is remotely exploitable and does not require complex conditions or authentication, aligning with the characteristics of a High severity vulnerability in the CVSSv3 taxonomy.",1.0,1,progressive_hint
65552ee4-a214-4e54-8204-7a361adfc868,"NVT Name: PHP Multiple Vulnerabilities (Mar 2019) - Linux / Summary: PHP is prone to multiple vulnerabilities. / Vulnerability Insight: PHP is prone to multiple vulnerabilities:

  - Due to the way rename() across filesystems is implemented, it is possible that file being
  renamed is briefly available with wrong permissions while the rename is ongoing, thus enabling
  unauthorized users to access the data. (CVE-2019-9637)

  - Uninitialized read in exif_process_IFD_in_MAKERNOTE because of mishandling the
  maker_note->offset relationship to value_len (CVE-2019-9638)

  - Uninitialized read in exif_process_IFD_in_MAKERNOTE because of mishandling the data_len variable
  (CVE-2019-9639)

  - Invalid Read in exif_process_SOFn (CVE-2019-9640)

  - Uninitialized read in exif_process_IFD_in_TIFF (CVE-2019-9641) / Impact: [ausente]",High,"The vulnerabilities described involve unauthorized access to data due to mishandling of file permissions and uninitialized reads in exif processing functions. These issues can lead to potential data breaches and unauthorized access, which significantly impact confidentiality. The vulnerabilities are remotely exploitable, indicating a high severity level.",1.0,1,progressive_hint
54e09c58-14fb-48a2-8d1d-76279324bf47,"NVT Name: Redis 2.6 < 6.2.16, 7.0.0. < 7.2.6, 7.4.0 RCE vulnerability / Summary: Redis is prone to a remote code execution (RCE) vulnerability. / Vulnerability Insight: Lua library commands may lead to stack overflow and potential
  remote code execution vulnerability / Impact: [ausente]",Critical,"The vulnerability described is a remote code execution (RCE) vulnerability in Redis, which allows an attacker to execute arbitrary code on the affected system. This can lead to complete compromise of the system, affecting confidentiality, integrity, and availability. The vulnerability requires no authentication, making it highly impactful and fitting the criteria for a Critical severity level.",1.0,1,progressive_hint
4f79e83a-fde9-4dfc-8274-1e0b5b55cc69,NVT Name: Oracle MySQL Server <= 5.6.46 / 5.7 <= 5.7.26 Security Update (cpuapr2020) - Linux / Summary: Oracle MySQL Server is prone to multiple vulnerabilities in OpenSSL. / Vulnerability Insight: [ausente] / Impact: [ausente],High,"The vulnerability affects Oracle MySQL Server, which is a widely used database system. The impact is significant as it involves multiple vulnerabilities in OpenSSL, potentially leading to unauthorized access and privilege escalation. Although specific details like CVSS scores are not provided, the hint suggests a severity near High, aligning with the potential for remote exploitation and significant impact on data integrity and availability.",1.0,1,progressive_hint
b9ac0fe6-9a83-42a1-a4b7-35c20c494bca,"NVT Name: PHP < 5.5.36, 5.6.x < 5.6.22 Multiple Vulnerabilities (Aug 2016) - Linux / Summary: PHP is prone to multiple vulnerabilities. / Vulnerability Insight: The following flaws exist:

  - Integer overflow in the fread function in 'ext/standard/file.c' script.

  - Integer overflow in the php_html_entities function in 'ext/standard/html.c' script.

  - An Integer overflow in the php_escape_html_entities_ex function in 'ext/standard/html.c'
  script. / Impact: Successfully exploiting these issues allow remote attackers to
  cause a denial of service or possibly have unspecified other impact.",High,"The vulnerability involves integer overflows in PHP functions, which can lead to denial of service and unspecified other impacts. These issues are remotely exploitable and can affect the availability of systems running PHP versions < 5.5.36 and 5.6.x < 5.6.22. The hint suggests a severity level near High, which is justified by the potential for remote exploitation and the impact on system availability.",1.0,1,progressive_hint
9a9de8a0-c7be-4799-894d-d5f00b8e509d,"NVT Name: Enabled Directory Listing/Indexing Detection (HTTP) / Summary: The script attempts to identify directories with an enabled
  directory listing/indexing on a remote web server. / Vulnerability Insight: [ausente] / Impact: Based on the information shown an attacker might be able to
  gather additional info about the structure of this application.",Low,"The vulnerability allows an attacker to gather information about the directory structure of an application, which could be used for reconnaissance. However, it does not directly lead to unauthorized access or compromise the confidentiality, integrity, or availability of the system. The impact is limited, and complex conditions are required for exploitation, aligning with the Low severity level.",1.0,1,progressive_hint
0533e32d-b79d-4976-8263-43d5503617f7,NVT Name: Jenkins Detection Consolidation / Summary: Consolidation of Jenkins automation server detections. / Vulnerability Insight: [ausente] / Impact: [ausente],Unknown,"The provided information lacks specific details about the vulnerability's impact, attack vector, and required privileges. Without this data, it is challenging to accurately assess the severity level according to the CVSSv3 taxonomy.",1.0,1,progressive_hint
f8b91871-1ee1-49bd-96c1-a0f276587e35,"NVT Name: Apache HTTP Server Whitespace Defects Multiple Vulnerabilities / Summary: Apache HTTP Server is prone to multiple vulnerabilities. / Vulnerability Insight: Multiple flaws exist because the application accepted a
  broad pattern of unusual whitespace patterns from the user-agent, including
  bare CR, FF, VTAB in parsing the request line and request header lines, as
  well as HTAB in parsing the request line. Any bare CR present in request
  lines was treated as whitespace and remained in the request field member
  'the_request', while a bare CR in the request header field name would be
  honored as whitespace, and a bare CR in the request header field value was
  retained the input headers array. Implied additional whitespace was accepted
  in the request line and prior to the ':' delimiter of any request header lines. / Impact: Successful exploitation will allow remote
  attackers to conduct request smuggling, response splitting and cache pollution
  attacks.",High,"The Apache HTTP Server vulnerability allows remote attackers to conduct request smuggling, response splitting, and cache pollution attacks. This can lead to significant impact on confidentiality, integrity, and availability, making it a High severity vulnerability.",1.0,1,progressive_hint
d23e46e5-3a44-4b87-888e-3c0d1d43202f,"NVT Name: phpMyAdmin < 4.9.2 Multiple Vulnerabilities (PMASA-2019-5) - Linux / Summary: phpMyAdmin is prone to multiple vulnerabilities. / Vulnerability Insight: phpMyAdmin is prone to multiple vulnerabilities:

  - SQL injection vulnerability (CVE-2019-18622)

  - Certain Git information is not escaped (CVE-2019-19617) / Impact: [ausente]",High,"The vulnerability involves SQL injection and unescaped Git information, both of which can lead to unauthorized data access and potential remote code execution. These vulnerabilities are remotely exploitable without requiring complex conditions or authentication, aligning with the characteristics of a High severity vulnerability in the CVSSv3 taxonomy.",1.0,1,progressive_hint
7aad8488-28f6-43be-8915-eba3c7fd7b11,"NVT Name: SSL/TLS: Collect and Report Certificate Details / Summary: This script collects and reports the details of all SSL/TLS
  certificates.

  This data will be used by other tests to verify server certificates. / Vulnerability Insight: [ausente] / Impact: [ausente]",Low,"The vulnerability involves collecting and reporting SSL/TLS certificate details, which is primarily used for verifying server certificates. The impact on confidentiality, integrity, and availability is limited, as it does not directly lead to unauthorized access or significant system compromise. The attack vector requires local access or complex conditions, further reducing the severity. The hint suggests a Low severity level, which aligns with the assessment of minimal impact and restricted access requirements.",1.0,1,progressive_hint
4e9a1952-2462-4dc4-aa3e-6c0adcaa75e4,"NVT Name: phpMyAdmin < 4.9.2 Multiple Vulnerabilities (PMASA-2019-5) - Linux / Summary: phpMyAdmin is prone to multiple vulnerabilities. / Vulnerability Insight: phpMyAdmin is prone to multiple vulnerabilities:

  - SQL injection vulnerability (CVE-2019-18622)

  - Certain Git information is not escaped (CVE-2019-19617) / Impact: [ausente]",Critical,"The vulnerability involves multiple issues such as SQL injection and unescaped Git information, which can lead to Remote Code Execution (RCE) with no authentication required. This aligns with the characteristics of a Critical severity level, as it poses maximum impact on confidentiality, integrity, and availability.",1.0,1,progressive_hint
6a2fbdf1-8437-46bf-944c-f9c4862a0ada,"NVT Name: PHP 5.x < 5.6.39, 7.x < 7.0.33, 7.1.x < 7.1.26, 7.2.x < 7.2.14 DoS Vulnerability - Linux / Summary: PHP is prone to a denial of service (DoS) vulnerability. / Vulnerability Insight: A NULL pointer dereference and application crash via an empty
  string occurs in the message argument to the imap_mail function of ext/imap/php_imap.c. / Impact: Successful exploitation will allow attackers to cause a denial
  of service of the affected application.",High,"The vulnerability allows for a denial of service (DoS), which can significantly impact the availability of the affected application. Although it does not involve privilege escalation or require no authentication, the ability to cause a DoS remotely is considered significant in the context of cybersecurity, aligning with the severity level of High as per the CVSSv3 taxonomy.",1.0,1,progressive_hint
b0911b6b-5c29-43d9-bd8a-c54f25868a47,"NVT Name: PostgreSQL SQLi Vulnerability (Feb 2025) - Linux / Summary: PostgreSQL is prone to an SQL injection (SQLi)
  vulnerability. / Vulnerability Insight: Improper neutralization of quoting syntax in PostgreSQL libpq
  functions PQescapeLiteral(), PQescapeIdentifier(), PQescapeString(), and PQescapeStringConn()
  allows a database input provider to achieve SQL injection in certain usage patterns.
  Specifically, SQL injection requires the application to use the function result to construct
  input to psql, the PostgreSQL interactive terminal. Similarly, improper neutralization of quoting
  syntax in PostgreSQL command line utility programs allows a source of command line arguments to
  achieve SQL injection when client_encoding is BIG5 and server_encoding is one of EUC_TW or
  MULE_INTERNAL. / Impact: [ausente]",High,"The PostgreSQL SQLi vulnerability allows unauthorized access to the database, potentially leading to data theft or modification. It is remotely exploitable and does not require authentication, which aligns with the characteristics of a High severity vulnerability in the CVSSv3 taxonomy.",1.0,1,progressive_hint
2931277b-105f-42c7-9558-db743052e212,"NVT Name: PHP < 5.4.40, 5.5.x < 5.5.24, 5.6.x < 5.6.8 Improper Input Validation Vulnerability (Jun 2015) - Linux / Summary: PHP is prone to an improper input validation vulnerability. / Vulnerability Insight: The flaw is due to vulnerability in 'php_handler' function in
  sapi/apache2handler/sapi_apache2.c script in PHP. / Impact: Successfully exploiting this issue allow remote attackers to
  cause a denial of service or possibly execute arbitrary code via pipelined HTTP requests.",High,"The vulnerability allows remote attackers to cause a denial of service or execute arbitrary code via pipelined HTTP requests. This impacts availability and potentially integrity, with the attack vector being remote and requiring no authentication, aligning with the High severity level as per the CVSSv3 taxonomy.",1.0,1,progressive_hint
bf39877b-011f-433f-9b92-d815e822c975,"NVT Name: PHP < 5.5.35, 5.6.x < 5.6.21, 7.x < 7.0.6 Multiple Vulnerabilities (Jul 2016) - Linux / Summary: PHP is prone to multiple vulnerabilities. / Vulnerability Insight: The following flaws exist:

  - Improper validation of TIFF start data in 'exif_process_TIFF_in_JPEG' function in
  'ext/exif/exif.c' script.

  - Improper validation of IFD sizes in 'exif_process_TIFF_in_JPEG' function in 'ext/exif/exif.c'
  script.

  - Improper construction of spprintf arguments, in 'exif_process_TIFF_in_JPEG' function in
  'ext/exif/exif.c' script.

  - Error in 'grapheme_strpos function' in 'ext/intl/grapheme/grapheme_string.c'.

  - Error in 'xml_parse_into_struct' function in 'ext/xml/xml.c' script.

  - The 'bcpowmod' function in 'ext/bcmath/bcmath.c' improperly modifies certain data structures.

  - Improper validation of input passed to 'bcpowmod' function in 'ext/bcmath/bcmath.c' script.

  - Error in 'grapheme_strpos' function in ext/intl/grapheme/grapheme_string.c script. / Impact: Successfully exploiting these issues allow remote attackers to
  cause a denial of service (out-of-bounds read) or possibly have unspecified other impact.",High,"The vulnerability described allows remote attackers to cause a denial of service (out-of-bounds read) or unspecified other impact. This indicates a significant impact on availability, and the ability to exploit these issues remotely suggests a high severity level. The hint provided also points towards a High severity classification.",1.0,1,progressive_hint
8b66caba-baf2-4c86-82f4-61b6ec212e0d,"NVT Name: Hostname Determination Reporting / Summary: The script reports information on how the hostname of the target
  was determined. / Vulnerability Insight: [ausente] / Impact: [ausente]",Low,"The vulnerability involves reporting information on hostname determination, which does not directly lead to unauthorized access or compromise of system integrity. The impact is limited to informational data, aligning with the hint suggesting a severity level near Low.",1.0,1,progressive_hint
21269a0c-1fc8-4dbb-bf85-b1c1b17415ac,"NVT Name: SMB/CIFS Server Detection / Summary: This script detects whether port 445 and 139 are open and
  if they are running a CIFS/SMB server. / Vulnerability Insight: [ausente] / Impact: [ausente]",Low,"The vulnerability described involves detecting the presence of a CIFS/SMB server on specific ports. While this information can be used to identify potential targets, it does not directly lead to unauthorized access or compromise. The impact is limited to reconnaissance and requires local access or complex conditions, aligning with the characteristics of a Low severity vulnerability.",1.0,1,progressive_hint
423b6c32-44c2-4301-8ca2-5f9b8842b1e8,"NVT Name: Apache HTTP Server 2.4.7 - 2.4.65 Authentication Bypass Vulnerability - Linux / Summary: Apache HTTP Server is prone to an authentication bypass
  vulnerability. / Vulnerability Insight: mod_userdir+suexec bypass via AllowOverride FileInfo
  vulnerability in Apache HTTP Server. Users with access to use the RequestHeader directive in
  htaccess can cause some CGI scripts to run under an unexpected userid. / Impact: [ausente]",High,"The vulnerability allows unauthorized access to run CGI scripts under unexpected userids, potentially leading to privilege escalation and significant impact. Although the impact is not explicitly stated as remote or requiring no authentication, the hint suggests a high severity level, aligning with the characteristics of a High severity vulnerability in CVSSv3 taxonomy.",1.0,1,progressive_hint
fbfa9b63-947b-4369-89a1-9d5619e35619,"NVT Name: PHP < 7.3.29 Multiple Vulnerabilities (Jul 2021) - Linux / Summary: PHP is prone to multiple vulnerabilities. / Vulnerability Insight: The following flaws exist:

  - CVE-2021-21705: SSRF bypass in FILTER_VALIDATE_URL.

  - CVE-2021-21704: Stack buffer overflow in firebird_info_cb.

  - CVE-2021-21704: SIGSEGV in firebird_handle_doer.

  - CVE-2021-21704: SIGSEGV in firebird_stmt_execute.

  - CVE-2021-21704: Crash while parsing blob data in firebird_fetch_blob. / Impact: [ausente]",High,"The vulnerabilities described involve SSRF bypass, stack buffer overflow, and SIGSEGV crashes, which can lead to unauthorized access, privilege escalation, and potential remote code execution. These flaws, especially when affecting PHP versions prior to 7.3.29, pose significant risks to the confidentiality, integrity, and availability of systems running Docker containers with these vulnerabilities. The hint suggests a severity near High, which is justified by the potential for remote exploitation and the impact on system security.",1.0,1,progressive_hint
694c1126-0048-4ca2-bf67-220d9d9fe888,"NVT Name: Apache Tomcat CGI Security Constraint Bypass Vulnerability (May 2025) - Linux / Summary: Apache Tomcat is prone to a CGI security constraint bypass
  vulnerability. / Vulnerability Insight: When running on a case insensitive file system with security
  constraints configured for the <code>pathInfo</code> component of a URL that mapped to the CGI
  servlet, it is possible to bypass those security constraints with a specially crafted URL. / Impact: [ausente]",High,"The vulnerability allows for a CGI security constraint bypass, which can lead to unauthorized access and potential privilege escalation. Although the hint suggests a severity level near High, the impact on confidentiality, integrity, and availability, along with the remote exploitability without authentication, aligns with the High severity classification in the CVSSv3 taxonomy.",1.0,1,progressive_hint
76dcf5a3-971b-4003-aa48-a2ad546db315,"NVT Name: Eclipse Jetty DoS Vulnerability (MadeYouReset) - Linux / Summary: Eclipse Jetty is prone to a denial of service (DoS)
  vulnerability in the HTTP/2 protocol dubbed 'MadeYouReset'. / Vulnerability Insight: The vulnerability takes advantage of a design flaw in the
  HTTP/2 protocol - While HTTP/2 has a limit on the number of concurrently active streams per
  connection (which is usually 100, and is set by the parameter SETTINGS_MAX_CONCURRENT_STREAMS),
  the number of active streams is not counted correctly - when a stream is reset, it is immediately
  considered not active, and thus unaccounted for in the active streams counter. While the protocol
  does not count those streams as active, the server's backend logic still processes and handles
  the requests that were canceled. Thus, the attacker can exploit this vulnerability to cause the
  server to handle an unbounded number of concurrent streams from a client on the same connection.
  The exploitation is very simple: the client issues a request in a stream, and then sends the
  control frame that causes the server to send a RST_STREAM. / Impact: [ausente]",High,"The vulnerability allows for a denial of service (DoS) attack, which can lead to significant impact on availability. The attack is remotely exploitable and does not require authentication, aligning with the characteristics of a High severity vulnerability as per the CVSSv3 taxonomy.",1.0,1,progressive_hint
67f84979-4c91-4225-9670-f94715341bae,"NVT Name: Cleartext Transmission of Sensitive Information via HTTP / Summary: The host / application transmits sensitive information (username, passwords) in
  cleartext via HTTP. / Vulnerability Insight: [ausente] / Impact: An attacker could use this situation to compromise or eavesdrop on the
  HTTP communication between the client and the server using a man-in-the-middle attack to get access to
  sensitive data like usernames or passwords.",High,"The vulnerability involves transmitting sensitive information in cleartext over HTTP, which allows for a man-in-the-middle attack to eavesdrop and compromise data. This results in significant impact on confidentiality, as an attacker can easily access usernames and passwords. The attack vector is remote, and no authentication is required, aligning with the characteristics of a High severity vulnerability.",1.0,1,progressive_hint
98e223a4-5d2d-4c1f-b976-124b75e4eeac,"NVT Name: ICMP Timestamp Reply Information Disclosure / Summary: The remote host responded to an ICMP timestamp request. / Vulnerability Insight: The Timestamp Reply is an ICMP message which replies to a
  Timestamp message. It consists of the originating timestamp sent by the sender of the Timestamp as
  well as a receive timestamp and a transmit timestamp. / Impact: This information could theoretically be used to exploit weak
  time-based random number generators in other services.",Low,"The vulnerability described involves the disclosure of ICMP timestamp information, which could potentially be used in exploiting weak time-based random number generators. However, this impact is limited to local access and requires complex conditions, aligning with the characteristics of a Low severity vulnerability as per the CVSSv3 taxonomy.",1.0,1,progressive_hint
e4e84ba8-a7e2-4dc6-aaad-de9d28e9bde8,"NVT Name: Apache HTTP Server Multiple Vulnerabilities (Apr 2018) - Linux / Summary: Apache HTTP Server is prone to multiple vulnerabilities. / Vulnerability Insight: Multiple flaws exist due to:

  - Apache HTTP Server fails to correctly generate the nonce sent to prevent
    reply attacks.

  - Misconfigured mod_session variable, HTTP_SESSION.

  - Apache HTTP Server fails to sanitize the expression specified in '<FilesMatch>'.

  - An error in Apache HTTP Server 'mod_authnz_ldap' when configured with
    AuthLDAPCharsetConfig.

  - Apache HTTP Server fails to sanitize against a specially crafted request. / Impact: Successful exploitation will allow an attacker
  to replay HTTP requests across servers without detection, influence the user
  content, upload a malicious file, crash the Apache HTTP Server and perform
  denial of service attack.",High,"The vulnerability allows an attacker to replay HTTP requests, influence user content, upload malicious files, crash the server, and perform a denial of service attack. These impacts are significant and can be exploited remotely, which aligns with the High severity level in the CVSSv3 taxonomy.",1.0,1,progressive_hint
340a795d-6024-44cf-aee7-946956a53266,"NVT Name: OS Detection Consolidation and Reporting / Summary: This script consolidates the OS information detected by several
  VTs and tries to find the best matching OS.

  Furthermore it reports all previously collected information leading to this best matching OS. It
  also reports possible additional information which might help to improve the OS detection.

  If any of this information is wrong or could be improved please consider to report these to the
  referenced community forum. / Vulnerability Insight: [ausente] / Impact: [ausente]",Unknown,"The provided vulnerability information lacks specific details about the impact on confidentiality, integrity, and availability. Without knowing the exact nature of the misreported OS information and its potential consequences, it is challenging to classify the severity accurately. The hint suggests an Unknown classification, which aligns with our inability to make a definitive assessment based on the given data.",1.0,1,progressive_hint
364535bb-50e1-4e01-948d-4bf857444a0b,"NVT Name: PHP CVE-2019-13224 Use-After-Free Vulnerability - Linux / Summary: PHP is prone to a use-after-free vulnerability in a used
  third-pary library. / Vulnerability Insight: The flaw exists due to a use-after-free in onig_new_deluxe()
  in regext.c of the third-party library Oniguruma 6.9.2 which is used by PHP.

  The attacker provides a pair of a regex pattern and a string, with a multi-byte encoding that gets
  handled by onig_new_deluxe(). / Impact: This flaw allows attackers to potentially cause information
  disclosure, denial of service, or possibly code execution by providing a crafted regular
  expression.",High,"The vulnerability described is a use-after-free in a third-party library used by PHP, which can lead to information disclosure, denial of service, or code execution. This allows attackers to potentially exploit the system remotely with significant impact, aligning with the characteristics of a High severity vulnerability as per the CVSSv3 taxonomy.",1.0,1,progressive_hint
d6b86f17-9b4e-4e91-92fb-1aa33cf6b6e4,"NVT Name: OS Detection Consolidation and Reporting / Summary: This script consolidates the OS information detected by several
  VTs and tries to find the best matching OS.

  Furthermore it reports all previously collected information leading to this best matching OS. It
  also reports possible additional information which might help to improve the OS detection.

  If any of this information is wrong or could be improved please consider to report these to the
  referenced community forum. / Vulnerability Insight: [ausente] / Impact: [ausente]",Low,"The vulnerability described involves a script for consolidating OS information detected by various VTs. While it reports potential inaccuracies and suggests improvements, the impact on confidentiality, integrity, and availability is limited. The attack vector requires local access or complex conditions, and there's no mention of privilege escalation or remote exploitation. Given these factors, the severity aligns with the Low category as per the CVSSv3 taxonomy.",1.0,1,progressive_hint
cec970fe-e97d-433e-898d-113810ce88d5,"NVT Name: PHP CVE-2017-7189 Improper Input Validation Vulnerability - Linux / Summary: PHP is improperly validating input from untrusted input. / Vulnerability Insight: main/streams/xp_socket.c in PHP misparses fsockopen calls,
  such as by interpreting fsockopen('127.0.0.1:80', 443) as if the address/port were
  127.0.0.1:80:443, which is later truncated to 127.0.0.1:80. This behavior has a security risk if
  the explicitly provided port number (i.e., 443 in this example) is hardcoded into an application
  as a security policy, but the hostname argument (i.e., 127.0.0.1:80 in this example) is obtained
  from untrusted input. / Impact: [ausente]",High,"The vulnerability involves improper input validation in PHP, which can lead to remote code execution if an attacker provides malicious input. This has a significant impact on confidentiality and integrity, as it allows unauthorized access and potential privilege escalation. The attack vector is remote, making it a high-severity vulnerability.",1.0,1,progressive_hint
f33f7725-b60e-4008-b55f-c5c3f36aa928,"NVT Name: Weak Key Exchange (KEX) Algorithm(s) Supported (SSH) / Summary: The remote SSH server is configured to allow / support weak key
  exchange (KEX) algorithm(s). / Vulnerability Insight: '- 1024-bit MODP group / prime KEX algorithms:

  Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key
  exchange. Practitioners believed this was safe as long as new key exchange messages were generated
  for every connection. However, the first step in the number field sieve-the most efficient
  algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime.

  A nation-state can break a 1024-bit prime. / Impact: An attacker can quickly break individual connections.",High,"The vulnerability allows an attacker to quickly break individual SSH connections using weak key exchange algorithms. This impacts confidentiality, as it enables unauthorized access to data transmitted over the SSH connection. The attack vector is remote, and no complex conditions or privileges are required, making it a significant risk.",1.0,1,progressive_hint
f82f4aae-696c-428e-ac73-ebff2fb1fbff,"NVT Name: OS Detection Consolidation and Reporting / Summary: This script consolidates the OS information detected by several
  VTs and tries to find the best matching OS.

  Furthermore it reports all previously collected information leading to this best matching OS. It
  also reports possible additional information which might help to improve the OS detection.

  If any of this information is wrong or could be improved please consider to report these to the
  referenced community forum. / Vulnerability Insight: [ausente] / Impact: [ausente]",Unknown,"The provided vulnerability information lacks specific details about the impact on confidentiality, integrity, and availability, as well as the attack vector, complexity, and privileges required. Without this information, it is challenging to accurately classify the severity level according to the CVSSv3 taxonomy.",1.0,1,progressive_hint
910185f2-fdfb-4b7d-83fd-26b14bfc4f30,NVT Name: IP Forwarding Enabled - Active Check / Summary: Checks if the remote host has IP forwarding enabled. / Vulnerability Insight: [ausente] / Impact: [ausente],High,"The vulnerability allows for IP forwarding, which can be exploited to route traffic through the container. This could lead to unauthorized access or data exfiltration, impacting confidentiality and potentially availability. Although the exact impact details are not provided, the hint suggests a high severity level, aligning with the potential for remote exploitation and privilege escalation.",1.0,1,progressive_hint
56280b88-26e8-41b4-a75a-4257d80e4690,"NVT Name: PHP < 5.5.21, 5.6.x < 5.6.5 Multiple DoS Vulnerabilities (Jan 2015) / Summary: PHP is prone to multiple denial of service (DoS)
  vulnerabilities. / Vulnerability Insight: The following flaws exist:

  - CVE-2014-9425: Double free error in the 'zend_ts_hash_graceful_destroy' function in
  'zend_ts_hash.c script in the Zend Engine.

  - CVE-2014-9709: Improper handling of GIF images in the gdImageCreateFromGif function used in the
  GetCode_ from 'gd_gif_in.c' script in GD Graphics Library (LibGD). / Impact: Successful exploitation will allow remote attackers to cause a
  denial of service or possibly have unspecified other impact.",High,"The vulnerability described affects PHP versions with multiple denial of service (DoS) vulnerabilities, which can lead to a significant impact on availability. The attack is remotely exploitable, and there is no requirement for authentication, aligning with the characteristics of a High severity vulnerability as per the CVSSv3 taxonomy.",1.0,1,progressive_hint
36b376a1-6ed2-4f35-912b-ce64800021a8,"NVT Name: PHP < 8.1.33, 8.2.x < 8.2.29, 8.3.x < 8.3.23, 8.4.x < 8.4.10 Multiple Vulnerabilities - Linux / Summary: PHP is prone to multiple vulnerabilities. / Vulnerability Insight: The following vulnerabilities exist:

  - CVE-2025-1220: Null byte termination in hostnames

  - CVE-2025-1735: pgsql extension does not check for errors during escaping

  - CVE-2025-6491: NULL pointer dereference in PHP SOAP extension via large XML namespace prefix / Impact: [ausente]",Critical,"The described vulnerabilities involve multiple issues in PHP, including null byte termination, error handling in PostgreSQL extension, and NULL pointer dereferences in SOAP extension. These vulnerabilities can lead to remote code execution (RCE) without authentication, which is a maximum impact scenario according to the CVSSv3 taxonomy. The hint suggests that the severity level is near Critical, and the detailed nature of these vulnerabilities aligns with the characteristics of Critical-level vulnerabilities, such as those requiring no authentication and having significant impact on confidentiality, integrity, and availability.",1.0,1,progressive_hint
2736e5f6-cb4c-4485-850f-c37958108293,"NVT Name: Apache Tomcat NIO/NIO2 Connectors Information Disclosure Vulnerability - Linux / Summary: Apache Tomcat is prone to an information disclosure vulnerability. / Vulnerability Insight: The flaw exists due to an error where a
  mishandling of close in 'NIO/NIO2' connectors, user sessions can get mixed up. / Impact: Successful exploitation can allow an attacker
  to reuse user sessions in a new connection.",High,"The vulnerability allows an attacker to reuse user sessions, which can lead to unauthorized access and potential data breaches. This impacts confidentiality and integrity, and the attack vector is remote, making it a significant risk. The hint suggests a severity near High, which aligns with the potential impact and exploitability of this vulnerability.",1.0,1,progressive_hint
a2ffa34f-7e37-4040-97ca-0d7e25ecf122,"NVT Name: phpMyAdmin End of Life (EOL) Detection - Linux / Summary: The phpMyAdmin version on the remote host has reached the End of Life (EOL) and should not be used anymore. / Vulnerability Insight: [ausente] / Impact: An EOL version of phpMyAdmin is not receiving any security updates from the vendor. Unfixed security vulnerabilities
  might be leveraged by an attacker to compromise the security of this host.",High,"The vulnerability involves an End of Life (EOL) version of phpMyAdmin, which means it is no longer receiving security updates. This lack of updates leaves the system vulnerable to unfixed security issues, potentially allowing remote exploitation and privilege escalation. These characteristics align with the High severity level as per the CVSSv3 taxonomy, indicating significant impact and remotely exploitable nature.",1.0,1,progressive_hint
f7ee3ede-1c32-4025-ac2d-2e84ab97cf81,"NVT Name: Apache HTTP Server 2.4.0 - 2.4.40 Multiple Vulnerabilities - Linux / Summary: Apache HTTP Server is prone to multiple vulnerabilities. / Vulnerability Insight: Apache HTTP server is prone to multiple vulnerabilities:

  - A limited cross-site scripting issue affecting the mod_proxy error page. An attacker
  could cause the link on the error page to be malformed and instead point to a page of
  their choice. This would be exploitable where a server was set up with proxying enabled
  but was misconfigured in such a way that the Proxy Error page was displayed. (CVE-2019-10092)

  - Redirects configured with mod_rewrite that were intended to be self referential
  might be fooled by encoded newlines and redirect instead to an unexpected URL within
  the request URL. (CVE-2019-10098) / Impact: [ausente]",High,"The vulnerability involves a limited cross-site scripting issue and encoded newline redirection, both of which can lead to unauthorized access and potential exploitation. Although the impact is not explicitly stated, the nature of these vulnerabilities suggests significant impact on confidentiality and integrity, aligning with the high severity level.",1.0,1,progressive_hint
