id,informacoes_das_colunas,categoria,explicacao,qualidade,iteracao,technique_used
5cb6ad4c-ec0f-4f32-b5bb-1a90f4631fa7,"NVT Name: PostgreSQL Multiple Vulnerabilities (Nov 2025) - Linux / Summary: PostgreSQL is prone to multiple vulnerabilities. / Vulnerability Insight: The following flaws exist:

  - CVE-2025-12817: CREATE STATISTICS does not check for schema CREATE privilege

  - CVE-2025-12818: libpq undersizes allocations, via integer wraparound / Impact: [ausente]",Medium,"The CVE-2025-12817 vulnerability allows an attacker with appropriate privileges to bypass schema creation checks, which could potentially lead to unauthorized data manipulation. Although it requires specific privileges, the potential impact on integrity is moderate. On the other hand, CVE-2025-12818 involves integer wraparound in libpq, which might result in memory corruption or buffer overflow under certain conditions. While the exact impact and attack complexity are not explicitly stated, it seems that this vulnerability could potentially allow an attacker to escalate privileges, making it a medium severity level.",1.0,1,progressive_rectification
8f4d2ada-a0e9-44af-80e2-182d1245cc1a,"NVT Name: Squid <= 4.14 Privilege Escalation Vulnerability / Summary: Squid is prone to a privilege escalation vulnerability. / Vulnerability Insight: When Squid is run as root, it spawns its child processes as a
  lesser user, by default the user nobody. This is done via the leave_suid call. leave_suid leaves
  the Saved UID as 0. / Impact: This behaviour makes it trivial for an attacker who has
  compromised the child process to escalate their privileges back to root.",High,"The vulnerability allows an attacker who has compromised a child process to escalate their privileges back to root. This is a significant impact, remotely exploitable, and requires no authentication, making it a high severity privilege escalation issue.",1.0,1,progressive_rectification
90bf1569-2c25-4177-8a3d-9c2edb3a3a73,"NVT Name: SMB Remote Version Detection / Summary: Detection of Server Message Block(SMB).

  This script sends SMB Negotiation request and try to get the version from the
  response. / Vulnerability Insight: [ausente] / Impact: [ausente]",Medium,"The script sends an SMB Negotiation request, which could potentially be used for enumeration or reconnaissance purposes. While it doesn't seem to directly lead to a critical impact, it may provide an attacker with information that can aid in further exploitation. The script itself does not appear to have a high severity level, but the potential for indirect impact on confidentiality and integrity makes it a Medium risk.",1.0,1,progressive_rectification
3f17d771-29aa-4006-9642-95f7e33dd0f2,"NVT Name: Traceroute / Summary: Collect information about the network route and
  network distance between the scanner host and the target host. / Vulnerability Insight: For internal networks, the distances are usually
  small, often less than 4 hosts between scanner and target. For public targets the
  distance is greater and might be 10 hosts or more. / Impact: [ausente]",Low,"The vulnerability described does not pose a significant threat as it only collects network information, which is diagnostic data. The impact seems to be minimal and no unauthorized access or privilege escalation is mentioned. However, if misused, this information could potentially aid in reconnaissance for further attacks. But the complexity and privileges required are high, making it less exploitable.",1.0,1,progressive_rectification
c3e84ec8-1ee8-4d81-be82-b5db0e7db85f,"NVT Name: Oracle MySQL Server <= 5.7.40 Security Update (cpujan2023) - Linux / Summary: Oracle MySQL Server is prone to a denial of service (DoS)
  vulnerability. / Vulnerability Insight: [ausente] / Impact: [ausente]",High,"The vulnerability is a Denial of Service (DoS) which can significantly impact the availability of the Oracle MySQL Server. Although the specific details about the vulnerability and its impact are not provided, a DoS attack can cause service disruption, affecting multiple users or the entire network. This severity level is based on the potential for significant service disruption rather than the complexity of exploitation or authentication requirements.",1.0,1,progressive_rectification
9f8c6e6b-9b54-4f8a-99f3-aeb2cf4f9e42,"NVT Name: phpMyAdmin BLOB Streaming Multiple Input Validation Vulnerabilities / Summary: phpMyAdmin is prone to multiple input-validation vulnerabilities,
  including an HTTP response-splitting vulnerability and a local file-include vulnerability. / Vulnerability Insight: [ausente] / Impact: These issues can be leveraged to view or execute arbitrary local
  scripts, or misrepresent how web content is served, cached, or interpreted. This could aid in
  various attacks that try to entice client users into a false sense of trust. Other attacks are also
  possible.",High,"The vulnerabilities described allow for Remote Code Execution (RCE) and no authentication is required. This makes it a high severity issue as it can lead to significant impact, including data theft, system takeover, or other malicious activities.",1.0,1,progressive_rectification
a0669438-a0ac-40b6-9b8e-eb6bfe253220,"NVT Name: Services / Summary: This plugin performs service detection. / Vulnerability Insight: This plugin attempts to guess which service is running on the
  remote port(s). For instance, it searches for a web server which could listen on another port than
  80 or 443 and makes this information available for other check routines. / Impact: [ausente]",Medium,"The vulnerability allows for potential service enumeration beyond the standard ports 80 and 443, which could lead to unauthorized access or information disclosure if an insecure service is found running. While it does not meet the criteria for High or Critical severity due to the need for guessing the service and potentially complex conditions, the potential impact on confidentiality and integrity warrants a Medium classification.",1.0,1,progressive_rectification
0a21b843-e789-4899-bc31-2efae687b72d,"NVT Name: Apache HTTP Server 2.4.0 < 2.4.42 Multiple Vulnerabilities - Linux / Summary: Apache HTTP Server is prone to multiple vulnerabilities. / Vulnerability Insight: Apache HTTP Server is prone to multiple vulnerabilities:

  - mod_rewrite CWE-601 open redirect (CVE-2020-1927)

  - mod_proxy_ftp use of uninitialized value (CVE-2020-1934) / Impact: [ausente]",Medium,"The mod_rewrite CWE-601 open redirect (CVE-2020-1927) can potentially be exploited to perform phishing attacks or URL redirection, leading to unauthorized data disclosure or user deception. While it does not seem to directly allow remote code execution or privilege escalation, the potential for security incidents makes it a medium severity vulnerability. The mod_proxy_ftp use of uninitialized value (CVE-2020-1934) may lead to unpredictable behavior or crashes, but without more information about its impact on confidentiality, integrity, and availability, it is difficult to classify its severity definitively. However, since the given vulnerabilities are not critical, the overall classification remains Medium.",1.0,1,progressive_rectification
2aad67c3-b78f-4b35-a844-39b9ed505de5,"NVT Name: Apache HTTP Server < 2.4.54 Multiple Vulnerabilities - Linux / Summary: Apache HTTP Server is prone to multiple vulnerabilities. / Vulnerability Insight: The following vulnerabilities exist:

  - CVE-2022-26377: mod_proxy_ajp: Possible request smuggling

  - CVE-2022-28614: Read beyond bounds via ap_rwrite()

  - CVE-2022-28615: Read beyond bounds in ap_strcmp_match()

  - CVE-2022-29404: Denial of service in mod_lua r:parsebody

  - CVE-2022-30556: Information disclosure in mod_lua with websockets

  - CVE-2022-31813: mod_proxy X-Forwarded-For dropped by hop-by-hop mechanism / Impact: [ausente]",High,"The presence of multiple vulnerabilities, including potential request smuggling (CVE-2022-26377), read beyond bounds issues (CVE-2022-28614 and CVE-2022-28615), denial of service (CVE-2022-29404), information disclosure (CVE-2022-30556), and a dropped X-Forwarded-For header (CVE-2022-31813) indicate significant impact, remotely exploitable, and no authentication required. These vulnerabilities collectively pose a high risk to the system's security.",1.0,1,progressive_rectification
766fd888-8f1e-4fb3-8923-081f878e5b3d,"NVT Name: OpenSSH < 7.3 DoS and User Enumeration Vulnerabilities - Linux / Summary: OpenSSH is prone to denial of service (DoS) and user enumeration
  vulnerabilities. / Vulnerability Insight: Multiple flaws exist due to:

  - The auth_password function in 'auth-passwd.c' script does not limit password lengths for
  password authentication.

  - The sshd in OpenSSH, when SHA256 or SHA512 are used for user password hashing uses BLOWFISH
  hashing on a static password when the username does not exist and it takes much longer to
  calculate SHA256/SHA512 hash than BLOWFISH hash. / Impact: Successfully exploiting this issue allows remote attackers to
  cause a denial of service (crypt CPU consumption) and to enumerate users by leveraging the timing
  difference between responses when a large password is provided.",High,"The vulnerability allows remote attackers to cause a denial of service (DoS) by exploiting the CPU consumption due to the inefficient password hashing method used when a non-existent username is encountered. Additionally, it enables user enumeration by leveraging timing differences between responses when a large password is provided. This vulnerability can significantly impact system availability and requires no authentication, making it a high severity issue.",1.0,1,progressive_rectification
5d58eeb1-f7f0-4bb0-b0c9-50126d4dc2bc,"NVT Name: Samba < 3.4.0 Remote Code Execution Vulnerability (CVE-2012-0870) / Summary: Ensure AndX offsets are increasing strictly monotonically in pre-3.4 versions. / Vulnerability Insight: Samba versions up to 3.4.0 do not ensure that AndX offsets of the smb daemon
  (smbd) are increasing strictly monotonically.

  Therefore a remote code execution vulnerability exists in the smbd service.
  A remote attacker could use the vulnerability to launch an exploit over a
  network connection. / Impact: [ausente]",High,"The vulnerability allows a remote attacker to execute arbitrary code on the system, which is a high-severity issue as it can lead to significant impact on confidentiality, integrity, and availability. Although the specific version mentioned (Samba < 3.4.0) suggests that this vulnerability has been patched in more recent versions, it still falls under the High severity category due to its potential for remote code execution.",1.0,1,progressive_rectification
2ba62037-a660-4724-bc76-b399e5a6af61,"NVT Name: Apache Tomcat DoS Vulnerability (Jun 2019) - Linux / Summary: Apache Tomcat is prone to a denial of service vulnerability. / Vulnerability Insight: The fix for CVE-2019-0199 was incomplete and did not address HTTP/2 connection
  window exhaustion on write. By not sending WINDOW_UPDATE messages for the connection window (stream 0) clients
  are able to cause server-side threads to block eventually leading to thread exhaustion and a DoS. / Impact: [ausente]",High,"The vulnerability allows for a Denial of Service (DoS) attack, which can significantly impact the availability of the system. Although it requires specific conditions (HTTP/2 connection and window exhaustion on write), once triggered, it can cause thread exhaustion leading to a high severity level.",1.0,1,progressive_rectification
941e05f6-fad1-4f5d-8de0-b3c66dc43825,"NVT Name: Web Application Scanning Consolidation / Info Reporting / Summary: The script consolidates and reports various information for web
  application (formerly called 'CGI') scanning.

  This information is based on the following scripts / settings:

  - HTTP-Version Detection (OID: 1.3.6.1.4.1.25623.1.0.100034)

  - No 404 check (OID: 1.3.6.1.4.1.25623.1.0.10386)

  - Web mirroring / webmirror.nasl (OID: 1.3.6.1.4.1.25623.1.0.10662)

  - Directory Scanner / DDI_Directory_Scanner.nasl (OID: 1.3.6.1.4.1.25623.1.0.11032)

  - The configured 'cgi_path' within the 'Scanner Preferences' of the scan config in use

  - The configured 'Enable CGI scanning', 'Enable generic web application scanning' and
  'Add historic /scripts and /cgi-bin to directories for CGI scanning' within the
  'Global variable settings' of the scan config in use

  If you think any of this information is wrong please report it to the referenced community
  forum. / Vulnerability Insight: [ausente] / Impact: [ausente]",Medium,"The vulnerability lies in the configuration of multiple scripts and settings for web application scanning, which could potentially allow an attacker to gain unauthorized access if exploited. While not all elements listed seem critical, the combination of 'No 404 check', 'Web mirroring / webmirror.nasl', 'Directory Scanner / DDI_Directory_Scanner.nasl' and the configured settings for CGI scanning could lead to information disclosure or even code execution under certain conditions. Therefore, it is classified as Medium severity due to the potential for partial unauthorized access.",1.0,1,progressive_rectification
afb980df-f112-42e2-9f84-938156083ff0,"NVT Name: OpenBSD OpenSSH < 9.2 Unspecified Vulnerability / Summary: OpenBSD OpenSSH is prone to an unspecified vulnerability. / Vulnerability Insight: If the CanonicalizeHostname and CanonicalizePermittedCNAMEs
  options were enabled, and the system/libc resolver did not check that names in DNS responses were
  valid, then use of these options could allow an attacker with control of DNS to include invalid
  characters (possibly including wildcards) in names added to known_hosts files when they were
  updated. These names would still have to match the CanonicalizePermittedCNAMEs allow-list, so
  practical exploitation appears unlikely. / Impact: [ausente]",Medium,"The vulnerability allows an attacker with control over DNS responses to potentially introduce invalid characters (including wildcards) into known_hosts files. While practical exploitation appears unlikely due to the need for a specific allow-list, it does represent a potential security risk that could lead to unauthorized access or data manipulation if exploited successfully.",1.0,1,progressive_rectification
7381c527-e9f4-42a5-9675-9dd760dd7c0f,"NVT Name: phpMyAdmin <= 5.1.1 CSV Injection Vulnerability - Linux / Summary: phpMyAdmin is prone to a CSV injection vulnerability via Export
  Section. / Vulnerability Insight: NOTE: the vendor disputes this because 'the CSV file is
  accurately generated based on the database contents.'

  Nevertheless the vendor could implement measures while doing the CSV export which could lower or
  mitigate the risk originating from this flaw. / Impact: [ausente]",Medium,"Although the vendor disputes the vulnerability, it still allows for potential data injection during CSV export. This could lead to unauthorized manipulation of data (impacting integrity), and might require some level of access or knowledge about the system (complexity). However, it does not seem to be a critical issue as it requires specific conditions and is disputed by the vendor.",1.0,1,progressive_rectification
63d805c7-b69b-4821-8e9c-83f2e3cde0b7,"NVT Name: Oracle MySQL Server <= 5.5.46 Security Update (cpuapr2016v3) - Linux / Summary: Oracle MySQL Server is prone to an unspecified vulnerability. / Vulnerability Insight: Unspecified error exists in the 'MySQL Server' component via unknown
  vectors related to 'Optimizer'. / Impact: Successful exploitation will allow local users to affect availability.",Medium,"The unspecified vulnerability in Oracle MySQL Server's Optimizer component allows local users to potentially affect availability. While the exact nature of the vulnerability is unknown, the fact that it requires local access and may impact availability places it within the medium severity level according to the CVSSv3 taxonomy.",1.0,1,progressive_rectification
b48931b0-af13-45b8-b717-e1ce01162682,"NVT Name: Squid 2.0 < 4.14, 5.0.1 < 5.0.5 DoS Vulnerability (GHSA-ch36-9jhx-phm4, SQUID-2021:1) / Summary: Squid is prone to a denial of service (DoS) vulnerability in
  the URN processing. / Vulnerability Insight: Due to a buffer management bug Squid is vulnerable to a DoS
  attack against the server it is operating on.

  This attack is limited to proxies which attempt to resolve a 'urn:' resource identifier. Support
  for this resolving is enabled by default in all Squid.

  This problem allows a malicious server in collaboration with a trusted client to consume
  arbitrarily large amounts of memory on the server running Squid.

  Lack of available memory resources impacts all services on the machine running Squid. Once
  initiated the DoS situation will persist until Squid is shutdown.

  This flaw was part of the 'Squid Caching Proxy Security Audit: 55 vulnerabilities and 35 0days'
  publication in October 2023 and filed as 'RFC 2141 / 2169 (URN) Response Parsing Memory Leak'. / Impact: [ausente]",High,"The vulnerability allows a malicious server in collaboration with a trusted client to consume arbitrarily large amounts of memory on the server running Squid, leading to a Denial of Service (DoS) situation. Once initiated, the DoS situation will persist until Squid is shutdown. This vulnerability can have a significant impact as it requires no authentication and can be remotely exploited.",1.0,1,progressive_rectification
ffd2ec19-5cf7-41ea-9cff-51f259984167,"NVT Name: HTTP Security Headers Detection / Summary: All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target. / Vulnerability Insight: [ausente] / Impact: [ausente]",Medium,"The vulnerability involves missing or improperly implemented security headers, which can lead to potential information disclosure, session hijacking, or cross-site scripting attacks. Although not directly exploitable remotely without user interaction, it still poses a moderate risk due to the impact on confidentiality and integrity.",1.0,1,progressive_rectification
42a51e3e-3325-41ed-af3d-84365d937ffa,"NVT Name: TCP Timestamps Information Disclosure / Summary: The remote host implements TCP timestamps and therefore allows
  to compute the uptime. / Vulnerability Insight: The remote host implements TCP timestamps, as defined by
  RFC1323/RFC7323. / Impact: A side effect of this feature is that the uptime of the remote
  host can sometimes be computed.",Medium,"The vulnerability allows an attacker to determine the uptime of a remote host, which could potentially reveal information about system activity or patch management. While this is not a direct threat to confidentiality, integrity, or availability, it may aid in further reconnaissance or targeted attacks. However, exploitation requires network access and does not allow for remote code execution or privilege escalation, hence the Medium severity level.",1.0,1,progressive_rectification
3ee9281c-a2f9-4cac-a7d7-efa6c7c8e375,NVT Name: IP Forwarding Enabled - Active Check / Summary: Checks if the remote host has IP forwarding enabled. / Vulnerability Insight: [ausente] / Impact: [ausente],Medium,"IP forwarding enabled on a host can potentially be exploited to route network traffic, which could lead to man-in-the-middle attacks or data leakage. Although it requires some level of knowledge and access to the target system, it still poses a moderate risk to confidentiality and integrity.",1.0,1,progressive_rectification
67916690-024d-4d03-8998-dc1a70bd3b42,"NVT Name: phpMyAdmin < 4.9.0 CSRF Vulnerability (PMASA-2019-4) - Linux / Summary: phpMyAdmin is prone to a CSRF vulnerability. / Vulnerability Insight: A vulnerability was found that allows an attacker to trigger a CSRF attack
  against a phpMyAdmin user. The attacker can trick the user, for instance through a broken <img> tag pointing at
  the victim's phpMyAdmin database, and the attacker can potentially deliver a payload (such as a specific INSERT
  or DELETE statement) through the victim. / Impact: [ausente]",Medium,"The CSRF vulnerability in phpMyAdmin allows an attacker to potentially execute malicious SQL commands through a victim, requiring user interaction (tricking the user) and having access to the same network. While it does not meet the criteria for high severity due to the need for user interaction, the potential impact on data integrity is significant enough to classify this as medium severity.",1.0,1,progressive_rectification
fe664fd6-b2c4-4323-87c1-6d54f2c6c677,"NVT Name: Drupal 7.x, 8.x, 9.x XSS Vulnerability (SA-CORE-2020-007) - Linux / Summary: Drupal is prone to a cross-site scripting vulnerability. / Vulnerability Insight: The Drupal AJAX API does not disable JSONP by default, which can lead to
  cross-site scripting. / Impact: [ausente]",Medium,"The Drupal XSS vulnerability allows an attacker to inject malicious scripts into a victim's browser, potentially stealing sensitive information or manipulating the user session. While it requires user interaction and does not directly impact the container's confidentiality, integrity, or availability, the potential for data theft and session hijacking makes it a medium severity vulnerability.",1.0,1,progressive_rectification
73efa5b7-6140-4f82-9ae5-246e409e2705,"NVT Name: OpenBSD OpenSSH < 9.1 Multiple Vulnerabilities / Summary: OpenBSD OpenSSH is prone to multiple vulnerabilities. / Vulnerability Insight: The following vulnerabilities exist:

  - A one-byte overflow in SSH- banner processing in ssh-keyscan.

  - A double free() in error path of file hashing step in
   signing/verify code in ssh-keygen.

  - A double-free in error path in ssh-keysign. / Impact: [ausente]",High,"The presence of a double free() in error paths, as seen in both ssh-keygen and ssh-keysign, could potentially lead to arbitrary code execution (ACE) due to memory corruption. This vulnerability allows an attacker to exploit the system with high privileges, making it a critical concern. The one-byte overflow in SSH-banner processing might also be leveraged for information disclosure or denial of service attacks, but its impact is less severe compared to the double free() issues. Therefore, the overall severity level is classified as High.",1.0,1,progressive_rectification
8d07259b-5209-442f-9ddc-fee567f5a485,"NVT Name: PHP < 8.1.30, 8.2.x < 8.2.24, 8.3.x < 8.3.12 Multiple Vulnerabilities - Linux / Summary: PHP is prone to multiple vulnerabilities. / Vulnerability Insight: The following vulnerabilities exist:

  - CVE-2024-8925, CVE-2024-8928: Erroneous parsing of multipart form data

  - CVE-2024-8926: Bypass of CVE-2024-4577, Parameter Injection Vulnerability

  - CVE-2024-8927: cgi.force_redirect configuration is bypassable due to the environment variable
  collision

  - CVE-2024-9026: Logs from children may be altered / Impact: [ausente]",Medium,"The vulnerabilities CVE-2024-8925, CVE-2024-8928, and CVE-2024-8927 involve erroneous parsing of multipart form data, parameter injection, and environment variable collision respectively. These issues could potentially allow an attacker to execute arbitrary code or manipulate data within the PHP environment. While not all vulnerabilities require no authentication, they do have the potential for moderate impact and partial unauthorized access. The CVE-2024-9026 log alteration vulnerability is not directly related to the other issues and its impact seems to be undefined, so it's difficult to definitively classify this as high or critical without more information about its consequences.",1.0,1,progressive_rectification
2b655c82-6f55-40d1-b4a2-6a32294452ea,"NVT Name: Samba 4.x Multiple Vulnerabilities (CVE-2018-1050, CVE-2018-1057) / Summary: Samba is prone to multiple vulnerabilities. / Vulnerability Insight: There exist two vulnerabilities:

  - CVE-2018-1050: Samba is vulnerable to a denial of service attack when the RPC spoolss service is
  configured to be run as an external daemon. Missing input sanitization checks on some of the input
  parameters to spoolss RPC calls could cause the print spooler service to crash.

  - CVE-2018-1057: On a Samba AD DC the LDAP server in Samba incorrectly validates permissions to
  modify passwords over LDAP allowing authenticated users to change any other users' passwords,
  including administrative users and privileged service accounts (eg Domain Controllers). / Impact: Successful exploitation would result in effects ranging from
  Denial of Service to Privilege Escalation, eventually allowing an attacker to gain full control
  over the target system.",High,"Both CVE-2018-1050 and CVE-2018-1057 have the potential for significant impact, as they can lead to Denial of Service (DoS) or Privilege Escalation. The DoS vulnerability (CVE-2018-1050) can cause the print spooler service to crash, and the privilege escalation vulnerability (CVE-2018-1057) allows authenticated users to change any other users' passwords, including administrative users and privileged service accounts. The attack vector is relatively straightforward, and the required privileges are already established for an authenticated user on the system.",1.0,1,progressive_rectification
51962ac1-aafa-48bf-b612-abed0bdc4adc,"NVT Name: Services / Summary: This plugin performs service detection. / Vulnerability Insight: This plugin attempts to guess which service is running on the
  remote port(s). For instance, it searches for a web server which could listen on another port than
  80 or 443 and makes this information available for other check routines. / Impact: [ausente]",Medium,"The vulnerability allows for potential service enumeration beyond the standard ports 80 and 443, providing information that could be used by an attacker to identify and target specific services. While no authentication is required, the exploitation of this vulnerability would require some level of knowledge about the targeted system, making it a medium severity issue.",1.0,1,progressive_rectification
71483b7c-dab4-4c5b-9836-a56019872357,"NVT Name: Allowed HTTP Methods Enumeration / Summary: Enumerates which HTTP methods are allowed. / Vulnerability Insight: '- Basic HTTP methods: GET, HEAD, POST, PUT, DELETE, CONNECT,
  OPTIONS, TRACE

  - Extended HTTP methods: ACL, BASELINE-CONTROL, BIND, CHECKIN, CHECKOUT, COPY, LABEL, LINK, LOCK,
  MERGE, MKACTIVITY, MKCALENDAR, MKCOL, MKREDIRECTREF, MKWORKSPACE, MOVE, ORDERPATCH, PATCH, PRI,
  PROPFIND, PROPPATCH, REBIND, REPORT, SEARCH, UNBIND, UNCHECKOUT, UNLINK, UNLOCK, UPDATE,
  UPDATEREDIRECTREF, VERSION-CONTROL / Impact: [ausente]",Medium,"The enumeration of extended HTTP methods allows for potential exploitation by an attacker to discover and use unintended functionalities, which could lead to partial unauthorized access or data manipulation. However, it requires knowledge of these extended methods and may not be easily exploitable without additional vulnerabilities or misconfigurations.",1.0,1,progressive_rectification
28041579-9f90-4462-97ed-695fd2fe8f88,"NVT Name: PHP 5.4.x < 5.4.35, 5.5.x < 5.5.19, 5.6.x < 5.6.3 DoS Vulnerability (Nov 2014) / Summary: PHP is prone to a denial of service (DoS) vulnerability. / Vulnerability Insight: An out of bounds read error exists in the 'donote' function in
  readelf.c script. / Impact: Successful exploitation will allow a local attacker to conduct
  a denial of service attack.",High,"The vulnerability allows a local attacker to conduct a denial of service attack, which has a significant impact. Although it requires local access, the exploitation does not seem to require complex conditions or privileges beyond those of a local user.",1.0,1,progressive_rectification
28b4586d-1768-4557-98d8-e58d844748ec,"NVT Name: jQuery End of Life (EOL) Detection - Linux / Summary: The jQuery version on the remote host has reached the end of
  life (EOL) and should not be used anymore. / Vulnerability Insight: [ausente] / Impact: An EOL version of jQuery is not receiving any security updates
  from the vendor. Unfixed security vulnerabilities might be leveraged by an attacker to compromise
  the security of this host.",High,"An EOL version of jQuery is not receiving any security updates, leaving unpatched and unfixed security vulnerabilities that could be exploited by an attacker to compromise the host's security. Although local access might be required for exploitation, the potential impact on confidentiality, integrity, and availability is significant due to the lack of vendor support for the outdated version.",1.0,1,progressive_rectification
a2f36967-21ea-4c4e-a4b1-761600158935,"NVT Name: Oracle MySQL Server <= 8.0.43, 8.1.x <= 8.4.7, 9.0.0 <= 9.4.0 Security Update (cpuoct2025) - Linux / Summary: Oracle MySQL Server is prone to multiple vulnerabilities. / Vulnerability Insight: [ausente] / Impact: [ausente]",High,"The vulnerability affects multiple versions of Oracle MySQL Server, which suggests a widespread impact. Although specific details about the vulnerabilities ([ausente]) and their impacts are not provided, the fact that it is a security update indicates potential for significant impact on confidentiality, integrity, or availability. Since the vulnerabilities affect different versions across two major releases (8.x and 9.x), it's likely that they could allow remote code execution or privilege escalation, making them high severity according to the CVSSv3 taxonomy.",1.0,1,progressive_rectification
28d1f7d0-d673-4b26-b3c0-80715c006fdf,"NVT Name: Allowed HTTP Methods Enumeration / Summary: Enumerates which HTTP methods are allowed. / Vulnerability Insight: '- Basic HTTP methods: GET, HEAD, POST, PUT, DELETE, CONNECT,
  OPTIONS, TRACE

  - Extended HTTP methods: ACL, BASELINE-CONTROL, BIND, CHECKIN, CHECKOUT, COPY, LABEL, LINK, LOCK,
  MERGE, MKACTIVITY, MKCALENDAR, MKCOL, MKREDIRECTREF, MKWORKSPACE, MOVE, ORDERPATCH, PATCH, PRI,
  PROPFIND, PROPPATCH, REBIND, REPORT, SEARCH, UNBIND, UNCHECKOUT, UNLINK, UNLOCK, UPDATE,
  UPDATEREDIRECTREF, VERSION-CONTROL / Impact: [ausente]",Medium,"The enumeration of extended HTTP methods allows for potential attack vectors that could lead to unauthorized actions, such as data manipulation or privilege escalation. However, it requires an attacker to have knowledge of these extended methods and the ability to exploit them, which may not be straightforward. Therefore, the severity level is classified as Medium.",1.0,1,progressive_rectification
510f5c0c-72ae-411e-99fd-351f8f008661,"NVT Name: Weak Key Exchange (KEX) Algorithm(s) Supported (SSH) / Summary: The remote SSH server is configured to allow / support weak key
  exchange (KEX) algorithm(s). / Vulnerability Insight: '- 1024-bit MODP group / prime KEX algorithms:

  Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key
  exchange. Practitioners believed this was safe as long as new key exchange messages were generated
  for every connection. However, the first step in the number field sieve-the most efficient
  algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime.

  A nation-state can break a 1024-bit prime. / Impact: An attacker can quickly break individual connections.",High,"The vulnerability allows an attacker to quickly break individual connections, which can lead to unauthorized access and data interception. This is a significant impact (High) as it requires no authentication and can be exploited remotely.",1.0,1,progressive_rectification
7bc4e331-08cb-4bec-8e39-f9dbc1e3a957,"NVT Name: Web Application Scanning Consolidation / Info Reporting / Summary: The script consolidates and reports various information for web
  application (formerly called 'CGI') scanning.

  This information is based on the following scripts / settings:

  - HTTP-Version Detection (OID: 1.3.6.1.4.1.25623.1.0.100034)

  - No 404 check (OID: 1.3.6.1.4.1.25623.1.0.10386)

  - Web mirroring / webmirror.nasl (OID: 1.3.6.1.4.1.25623.1.0.10662)

  - Directory Scanner / DDI_Directory_Scanner.nasl (OID: 1.3.6.1.4.1.25623.1.0.11032)

  - The configured 'cgi_path' within the 'Scanner Preferences' of the scan config in use

  - The configured 'Enable CGI scanning', 'Enable generic web application scanning' and
  'Add historic /scripts and /cgi-bin to directories for CGI scanning' within the
  'Global variable settings' of the scan config in use

  If you think any of this information is wrong please report it to the referenced community
  forum. / Vulnerability Insight: [ausente] / Impact: [ausente]",Medium,"The vulnerability involves multiple scripts and settings that could potentially allow an attacker to enumerate information about the web application, such as version detection and directory scanning. While no direct exploitation is mentioned, the presence of these features may facilitate unauthorized access or data exposure if not properly secured.",1.0,1,progressive_rectification
c49a3efc-e4ce-4dd2-ad24-676a177731ae,"NVT Name: Web Application Scanning Consolidation / Info Reporting / Summary: The script consolidates and reports various information for web
  application (formerly called 'CGI') scanning.

  This information is based on the following scripts / settings:

  - HTTP-Version Detection (OID: 1.3.6.1.4.1.25623.1.0.100034)

  - No 404 check (OID: 1.3.6.1.4.1.25623.1.0.10386)

  - Web mirroring / webmirror.nasl (OID: 1.3.6.1.4.1.25623.1.0.10662)

  - Directory Scanner / DDI_Directory_Scanner.nasl (OID: 1.3.6.1.4.1.25623.1.0.11032)

  - The configured 'cgi_path' within the 'Scanner Preferences' of the scan config in use

  - The configured 'Enable CGI scanning', 'Enable generic web application scanning' and
  'Add historic /scripts and /cgi-bin to directories for CGI scanning' within the
  'Global variable settings' of the scan config in use

  If you think any of this information is wrong please report it to the referenced community
  forum. / Vulnerability Insight: [ausente] / Impact: [ausente]",Medium,"The vulnerability involves multiple scripts and settings that could potentially allow an attacker to enumerate information about a web application, including version detection and directory scanning. While no direct exploitation is mentioned, the presence of these features could lead to partial unauthorized access if not properly secured.",1.0,1,progressive_rectification
524930f9-1666-4925-bdd3-4d0873d6c206,"NVT Name: PHP CVE-2019-13224 Use-After-Free Vulnerability - Linux / Summary: PHP is prone to a use-after-free vulnerability in a used
  third-pary library. / Vulnerability Insight: The flaw exists due to a use-after-free in onig_new_deluxe()
  in regext.c of the third-party library Oniguruma 6.9.2 which is used by PHP.

  The attacker provides a pair of a regex pattern and a string, with a multi-byte encoding that gets
  handled by onig_new_deluxe(). / Impact: This flaw allows attackers to potentially cause information
  disclosure, denial of service, or possibly code execution by providing a crafted regular
  expression.",High,"The use-after-free vulnerability in Oniguruma 6.9.2, exploited through a crafted regular expression, can potentially lead to information disclosure, denial of service, or even code execution. This requires complex conditions but does not necessitate authentication, making it a high severity vulnerability (CVSSv3 score > 7.0).",1.0,1,progressive_rectification
4ec76547-1df3-448a-9c60-42e286236f52,"NVT Name: PHP 5.3.7 - 7.3.31, 7.4.x < 7.4.25, 8.0.x < 8.0.12 Security Update (Oct 2021) - Linux / Summary: PHP released new versions which includes a security fix. / Vulnerability Insight: Fixed bug #81026 (PHP-FPM oob R/W in root process leading to
  privilege escalation). / Impact: [ausente]",Medium,"The vulnerability (PHP-FPM oob R/W in root process leading to privilege escalation) affects a wide range of PHP versions and could potentially allow an attacker to escalate privileges, which is a moderate impact. However, it requires specific conditions to be exploited, making it not High or Critical severity.",1.0,1,progressive_rectification
